id,lat,lon
152,21.077085341035136,105.81522067912074
153,21.073341150611505,105.81642746427617
154,21.07798777698798,105.81368223874998
155,21.076538728044167,105.81404297756004
156,21.062003814365127,105.8459927089213
157,21.05940080724456,105.84475443272348
158,21.058837739150775,105.84336640754974
159,21.05935351698515,105.84699485758904
160,21.0600306721577,105.84599215228852
161,21.001177265235793,105.80855842386757
162,21.00115414553551,105.80958689412067
163,21.00203975211733,105.81044088741527
164,21.002397884754206,105.80859985506652
165,21.00149274878415,105.81139343850627
166,21.09573693195612,105.7961814840736
167,21.09582607914628,105.79620037611035
168,21.096823897424795,105.79602721503781
169,21.09590373404929,105.79596609417152
170,21.097009593811006,105.79575450298707
171,20.987412901381493,105.8263402767506
172,20.984184852488372,105.8250574730108
173,20.986569757087306,105.82411942080631
174,20.98580123489889,105.82470069522464
175,20.986546023147024,105.82539401628274
176,21.123938575314668,105.81736232517824
177,21.123895823296746,105.81815585450431
178,21.12505952081098,105.819297653537
179,21.123840073231108,105.81819759806633
180,21.1230751897657,105.81840822360603
181,21.053593405307236,105.75914175861975
182,21.056509911972647,105.75791954346758
183,21.05573948946295,105.75849979234674
184,21.054753599526038,105.7581314482507
185,21.05511974105778,105.75803654477261
186,21.028024633269865,105.72136723979112
187,21.027265235854145,105.72034460252196
188,21.028107293674186,105.72010251652407
189,21.025405665166048,105.71829127109866
190,21.027207714557434,105.72115873929482
191,20.99998319603464,105.73912479057259
192,21.00028965250477,105.73949125683102
193,21.000612567404325,105.74030863763268
194,21.000408121909235,105.74006184870815
195,20.999221667687106,105.7387478948254
196,20.994584895828684,105.76016733283203
197,20.990867077223108,105.75840961289181
198,20.990337497002916,105.7591583477122
199,20.990378404405412,105.75749920923381
200,20.988678403456003,105.75908013930669
201,21.10829090173162,105.87818183785005
202,21.10831596070437,105.87823908839812
203,21.108138247791945,105.87872678345879
204,21.10931997330594,105.87607976268617
205,21.1089478639957,105.87661042103225
206,21.028877032516068,105.77307821944586
207,21.02887159879332,105.77412780010586
208,21.027862876544006,105.77406662830212
209,21.026839446916075,105.77404765905608
210,21.028030730127714,105.77244942958868
211,21.073111345824643,105.89105876997078
212,21.073778357196115,105.8914309277866
213,21.073873223907377,105.88718327824284
214,21.07219342785429,105.89127742536584
215,21.07382961578903,105.8910310363966
216,21.13618003945757,105.87855876503525
217,21.13587866019056,105.87685642083662
218,21.134385964080128,105.87792286489919
219,21.13508989167954,105.87707048839518
220,21.13536556636502,105.87870434315495
221,21.09770306429309,105.80626060127602
222,21.09809614129814,105.80773228811873
223,21.097227529146497,105.80806320005313
224,21.097437319883486,105.80713304546225
225,21.097559467461398,105.80808736877911
226,20.988919245489477,105.81407251966529
227,20.98910639432348,105.8127246924115
228,20.989577245239623,105.81351418732537
229,20.990271825327977,105.81413410257373
230,20.989114604752455,105.81380593474032
231,21.040629177157715,105.7441885834058
232,21.036745858642707,105.74680964043839
233,21.041680850148794,105.74161773136798
234,21.039117709035303,105.74408714316267
235,21.03774353474791,105.74475850082808
236,21.0850949931152,105.81772793541498
237,21.08591110811869,105.8178614628815
238,21.084713584697536,105.81701772951199
239,21.085439874830826,105.81858861371636
240,21.085909975488864,105.81855138483748
241,21.066878442477723,105.92375263410162
242,21.06977595070727,105.92189611598157
243,21.06740852161156,105.9236331145693
244,21.067393035917636,105.92311658250885
245,21.06688828499545,105.92509036661053
246,21.088688651849925,105.75769058978048
247,21.087032766661064,105.7568402505529
248,21.088346794919563,105.7571200290977
249,21.089083710426106,105.75683511629899
250,21.089306779887192,105.7572121593183
251,21.068201818741617,105.95554682350294
252,21.072591256806717,105.96354552987181
253,21.070358597531566,105.95803482977065
254,21.068469227526716,105.95597540370053
255,20.97079300464465,105.80900061464934
256,20.974018579449094,105.80445602400269
257,20.972477765501544,105.80687553540379
258,20.975387252795795,105.80067213463319
259,21.06608894356754,105.87394785781656
260,21.064177117199446,105.87606608733256
261,21.066740056549826,105.87383844361949
262,21.065275126267917,105.87529021453226
263,20.975639445188065,105.9315535107909
264,20.978851927837958,105.93336098757074
265,20.97911755322621,105.93227353128594
266,20.976830996386347,105.93283990149271
267,21.075117914742396,105.79311437529795
268,21.075753839932865,105.80163593508045
269,21.07414059183543,105.79556371388732
270,21.07602278162554,105.79479381990038
271,20.95894875700816,105.79547452598786
272,20.968319036241567,105.79559667321153
273,20.96353036413094,105.7964096158494
274,20.964450902215958,105.79509571064219
275,20.978584907675142,105.75757735487339
276,20.976078129979836,105.7564269003567
277,20.974913666315807,105.7560589347257
278,20.978305141652317,105.75900799242652
279,20.954520443671125,105.82020339680149
280,20.955031251537555,105.82226928567145
281,20.95041845668022,105.81571843317468
282,20.951124081113615,105.8166613962606
283,21.164686733621362,105.82472725656305
284,21.16012096422786,105.82648486564804
285,21.156074692763458,105.8303803064841
286,21.156807239761427,105.83018773233508
287,20.924357417522824,105.81677010481174
288,20.926264067158087,105.8084392861946
289,20.92479459572514,105.81527357305556
290,20.92586835818832,105.80763046710321
291,20.991956137894466,105.7408258784938
292,20.99307736199247,105.7404957873331
293,20.990548728407415,105.74112628282347
294,20.99151466918641,105.74093885756486
295,21.01424185360523,105.8481964410719
296,21.011917371715366,105.85304426114533
297,21.014387822109633,105.8480893461899
298,21.01137115225588,105.85324636921412
299,21.056444844795877,105.78858608245271
300,21.058778377802252,105.7920721908444
301,21.053964905600704,105.78929231424318
302,21.053162828272015,105.78870520666474
303,21.02226805095493,105.9029818258823
304,21.022976964708462,105.91056157486554
305,21.023413620250235,105.90857651640067
306,21.020395528629237,105.89775203388179
307,21.08667503085263,105.77667714255972
308,21.079425520558797,105.7741723786152
309,21.080557336344977,105.7755657186509
310,21.087320540387697,105.77764563504276
311,21.07954566953124,105.86869793342962
312,21.08101689284953,105.87231120498436
313,21.08122200121808,105.87087933397976
314,21.079319745317477,105.86961257575028
315,21.023658546686168,105.85157342955522
316,21.024233135758042,105.85149882492026
317,21.022739111649543,105.85119225870031
318,21.022519301943863,105.85155344172419
319,21.098054759565414,105.86296754768243
320,21.09812596702135,105.86304124643245
321,21.09831387799472,105.8637105865773
322,21.099918845039234,105.86528582399663
323,21.07612486223475,105.96579906116192
324,21.085036379509038,105.96470693489792
325,21.075624733756865,105.96669811322278
326,21.0817573657743,105.96557592999997
327,21.00235411105511,105.90770215000204
328,21.001631631785116,105.90659392391768
329,20.999120876494146,105.90282358223409
330,21.000213148484548,105.90021715065096
331,21.073435761913476,105.7256515868715
332,21.11141175974951,105.93355775990483
333,20.938331255556665,105.91747078916045
334,20.920903996527425,105.84819795540506
335,21.1752661481839,105.86397248371505
336,21.134011365240994,105.8456304646732
337,21.0646208199117,105.75757900657507
338,21.091682648046945,105.90817936785957
339,20.96849343129732,105.78494165653079
340,21.108040532813447,105.88089589625085
341,21.112255052050845,105.99638557108192
342,21.12813091559521,105.96897285863437
343,21.010006297394135,105.82992192523747
344,20.99169491077773,105.68206273218891
345,21.000911292143584,105.7202178351414
346,21.09325302560888,105.88754512115055
347,20.978654063972513,105.79150714865618
348,20.940634574430494,105.9335992233729
349,21.016981049839213,105.97420896653027
350,21.136239390659203,105.7587633973652
351,21.15228631598258,105.86023311888847
352,21.166488998367697,105.8539554334392
353,21.014230257210748,105.8539540453008
354,20.966220830723806,105.83904041510354
355,20.939589239818712,105.87434806133251
356,21.01890545172137,105.99649094871722
357,20.944934147162908,105.71035907943997
358,21.0636730215151,105.96165658983772
359,20.89550983070081,105.91899216327056
360,21.099213590960485,105.860309778279
361,21.166609250254663,105.78124713772377
362,21.04640465446644,105.91075243601107
363,20.979213315005087,105.67660132213214
364,21.108179156902494,105.8883425315367
365,21.066705192998242,105.95938746012102
366,21.17928659539746,105.86482942259151
367,21.116034890588292,105.7825914946629
368,20.966812681234508,105.81761876363079
369,20.984268353483376,105.69188537552093
370,21.05391946698654,105.86468258533843
371,21.0142260105995,105.79801892233826
372,21.169684521385975,105.81357705553431
373,21.054878380747038,105.69868731018634
374,21.13235223720825,105.81851932241523
375,21.135690190626597,105.9460706381297
376,21.12942649226844,105.81296585453092
377,21.05434153459226,105.6957510668534
378,21.079126830167798,105.96221137477059
379,20.995616340849857,105.76106190489618
380,21.061867879067414,105.82590670785812
381,21.08329145336699,105.868904846702
382,21.09603387137691,105.8024319870871
383,21.024331875000474,105.83207263765782
384,21.075393429470314,105.79608922027805
385,21.04338220585952,105.69089176130609
386,20.899893279205276,105.88920991039166
387,21.020922497720935,105.85301897969251
388,21.0465227632954,105.85893097459142
389,20.916045295741934,105.94860885137379
390,20.994033004896878,105.72558457108146
391,21.109390710855774,105.70852365604979
392,21.048394939113088,105.87143981615706
393,20.976560119173662,105.85646064141818
394,20.940706302349646,105.89490887702041
395,21.131509439578927,105.98480952174977
396,21.198424811988847,105.83943038361465
397,21.02657420628343,105.7122139638304
398,21.11997196779685,105.79989805098434
399,21.10694481784226,105.79342483913423
400,21.040619451107798,105.78404660321983
